,age,attrition,businesstravel,department,distancefromhome,education,educationfield,employeeid,gender,joblevel,jobrole,maritalstatus,monthlyincome,numcompaniesworked,percentsalaryhike,stockoptionlevel,totalworkingyears,trainingtimeslastyear,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,environmentsatisfaction,jobsatisfaction,worklifebalance,jobinvolvement,performancerating,mean_time
1992,28,Yes,Non-Travel,Research & Development,19,4,Life Sciences,1993,Female,4,Laboratory Technician,Single,52380,1,17,1,10,4,10,1,9,2,1,2,2,3,7.183232931726667
1993,26,No,Travel_Rarely,Research & Development,5,4,Medical,1994,Female,2,Sales Executive,Married,46820,1,11,1,6,3,5,1,3,1,1,3,1,3,7.279580544399722
1994,30,No,Travel_Rarely,Research & Development,8,3,Medical,1995,Female,1,Sales Executive,Married,183000,0,14,0,7,6,6,0,2,3,1,2,3,3,6.089819277108333
1995,41,No,Travel_Rarely,Sales,1,4,Life Sciences,1996,Female,1,Research Director,Married,52570,1,14,0,10,2,10,0,8,2,3,3,4,3,7.766702365015555
1996,38,No,Travel_Rarely,Research & Development,5,3,Technical Degree,1997,Male,1,Sales Executive,Married,63490,0,11,0,20,3,19,1,9,3,3,2,3,3,6.996695671575
1997,40,No,Travel_Rarely,Sales,1,4,Marketing,1998,Male,1,Sales Executive,Married,48690,4,12,0,14,2,11,11,1,1,4,3,3,3,7.414730031235834
1998,27,No,Non-Travel,Sales,11,3,Technical Degree,1999,Female,2,Laboratory Technician,Married,99850,1,14,1,3,3,3,1,2,1,3,3,2,3,7.734698795180556
1999,55,No,Travel_Frequently,Research & Development,23,5,Life Sciences,2000,Male,3,Laboratory Technician,Married,36970,3,13,1,23,1,3,1,2,4,2,3,3,3,6.461750334671945
2000,28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,2001,Male,2,Healthcare Representative,Single,74570,3,11,2,10,1,8,1,7,3,3,4,4,3,6.383496207050278
2001,44,Yes,Travel_Rarely,Research & Development,18,4,Life Sciences,2002,Female,2,Sales Executive,Married,21190,9,15,0,24,3,20,3,6,2,1,3,3,3,5.675686077643889
2002,33,No,Travel_Rarely,Sales,23,4,Marketing,2003,Female,4,Sales Executive,Divorced,39830,4,12,0,9,3,3,1,2,4,4,3,3,3,6.2265261044175
2003,35,Yes,Travel_Rarely,Sales,7,4,Life Sciences,2004,Male,3,Sales Representative,Single,61180,0,21,1,9,3,8,4,7,4,1,3,2,4,9.271144578313056
2004,33,Yes,Travel_Frequently,Research & Development,1,2,Life Sciences,2005,Female,1,Sales Executive,Single,62140,1,19,2,14,3,13,3,8,1,3,3,3,3,7.528602186523611
2005,28,No,Travel_Rarely,Human Resources,1,1,Human Resources,2006,Male,2,Research Scientist,Divorced,63470,1,15,1,4,2,4,2,2,1,3,2,3,3,6.493965863453611
2006,34,No,Travel_Frequently,Sales,29,4,Marketing,2007,Male,1,Research Scientist,Single,115100,0,14,1,7,5,6,0,4,1,4,2,3,3,6.4242269076302785
2007,37,No,Travel_Rarely,Research & Development,7,4,Life Sciences,2008,Male,4,Sales Executive,Divorced,71430,2,21,0,8,6,1,0,0,4,4,3,2,4,10.379452253458057
2008,25,Yes,Travel_Rarely,Human Resources,25,4,Human Resources,2009,Female,2,Research Scientist,Married,82680,1,12,0,7,3,7,5,6,4,4,4,2,3,10.211115573404722
2009,26,Yes,Travel_Rarely,Sales,8,2,Marketing,2010,Male,2,Sales Executive,Divorced,80950,1,15,0,1,3,1,0,0,1,3,2,4,3,7.289137661758056
2010,33,Yes,Travel_Rarely,Research & Development,8,2,Life Sciences,2011,Male,4,Manufacturing Director,Single,29040,4,13,0,5,2,2,2,2,1,2,3,3,3,10.052099509147501
2011,42,No,Travel_Rarely,Research & Development,11,1,Life Sciences,2012,Male,4,Research Scientist,Married,60320,0,14,0,23,2,22,13,7,4,1,3,2,3,6.562157518964722
2012,28,Yes,Travel_Frequently,Research & Development,7,3,Life Sciences,2013,Male,2,Manager,Divorced,29760,1,14,0,1,3,1,0,0,1,2,3,3,3,5.978549754573611
2013,50,Yes,Travel_Frequently,Research & Development,1,4,Medical,2014,Male,2,Research Scientist,Single,159920,3,14,0,5,3,0,0,0,4,3,3,3,3,9.87572623828639
2014,33,No,Travel_Frequently,Sales,9,3,Medical,2015,Female,2,Research Scientist,Married,46490,0,12,0,4,2,3,0,2,4,2,3,2,3,7.590100401606389
2015,34,No,Non-Travel,Sales,1,1,Marketing,2016,Female,2,Research Director,Married,26960,3,23,0,6,3,0,0,0,3,4,3,3,4,6.933763944667501
2016,48,No,Non-Travel,Sales,2,1,Life Sciences,2017,Male,2,Sales Executive,Single,23700,2,11,0,27,3,5,2,1,1,4,3,3,3,5.825130522088333
2017,45,No,Non-Travel,Research & Development,1,3,Medical,2018,Female,2,Human Resources,Married,125040,1,12,1,15,2,15,4,12,2,3,3,3,3,5.7785073627844445
2018,52,No,Travel_Rarely,Sales,1,3,Life Sciences,2019,Male,1,Sales Executive,Single,59740,7,18,1,18,6,8,4,0,2,2,3,3,3,7.369561579651666
2019,38,No,Travel_Rarely,Research & Development,6,2,Medical,2020,Male,1,Research Scientist,Divorced,47360,0,11,1,9,3,8,2,7,3,3,3,2,3,10.263045515394722
2020,29,No,Travel_Rarely,Research & Development,8,3,Medical,2021,Female,4,Research Scientist,Divorced,52960,4,14,0,11,3,7,1,7,3,4,3,4,3,6.137048192770834
2021,28,No,Travel_Rarely,Human Resources,1,3,Human Resources,2022,Female,4,Laboratory Technician,Divorced,67810,0,15,1,10,2,9,1,7,4,2,2,3,3,6.437441990182778
2022,46,No,Travel_Rarely,Research & Development,6,4,Medical,2023,Male,3,Sales Executive,Married,21740,3,11,1,23,3,12,4,9,1,3,3,3,3,5.802856983489444
2023,38,No,Travel_Rarely,Research & Development,7,4,Medical,2024,Male,1,Sales Executive,Single,66530,7,20,1,10,2,1,0,0,4,2,3,3,4,6.8450925925925
2024,43,No,Travel_Frequently,Research & Development,5,3,Medical,2025,Female,2,Laboratory Technician,Married,96990,8,19,1,18,3,8,0,1,3,1,3,3,3,6.871410084783334
2025,39,Yes,Travel_Frequently,Sales,1,3,Marketing,2026,Male,2,Healthcare Representative,Divorced,67550,7,14,1,21,2,18,11,5,1,4,3,3,3,6.6312561356536115
2026,40,No,Travel_Rarely,Research & Development,1,1,Life Sciences,2027,Male,1,Healthcare Representative,Single,22130,1,17,0,21,4,20,4,9,3,3,4,3,3,5.863692547969444
2027,21,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2028,Female,1,Research Scientist,Single,26100,1,11,1,2,3,2,2,2,4,2,4,2,3,9.748213966978888
2028,39,No,Non-Travel,Research & Development,6,3,Life Sciences,2029,Male,1,Laboratory Technician,Single,28510,9,15,0,9,2,5,0,3,3,2,2,3,3,6.062452030343334
2029,36,No,Non-Travel,Research & Development,1,3,Medical,2030,Male,3,Sales Representative,Single,34520,2,13,3,18,4,11,0,9,1,4,3,4,3,6.924322846943056
2030,31,No,Travel_Frequently,Research & Development,7,3,Life Sciences,2031,Male,1,Sales Executive,Married,52580,0,14,3,3,5,2,2,2,3,4,3,3,3,6.399077420794167
2031,28,No,Travel_Rarely,Sales,2,4,Marketing,2032,Male,1,Sales Executive,Married,93550,0,11,0,6,4,5,0,4,1,2,1,3,3,7.153201695671389
2032,35,No,Travel_Frequently,Research & Development,9,2,Other,2033,Female,1,Manufacturing Director,Divorced,104960,1,13,1,5,2,5,0,2,4,4,3,3,3,6.0191834002675
2033,49,No,Travel_Rarely,Sales,2,2,Medical,2034,Female,1,Sales Executive,Married,63800,6,23,1,22,1,9,2,3,4,2,3,2,4,6.8909248103525
2034,34,No,Travel_Frequently,Sales,9,1,Technical Degree,2035,Male,2,Sales Executive,Single,26570,2,13,1,5,3,3,0,2,4,3,2,2,3,7.781568496206944
2035,29,No,Travel_Frequently,Research & Development,1,4,Medical,2036,Male,3,Research Scientist,Divorced,27160,0,18,0,8,2,7,1,1,4,2,2,1,3,6.833922356090833
2036,42,No,Travel_Rarely,Sales,21,2,Life Sciences,2037,Female,1,Healthcare Representative,Single,22010,4,12,1,16,3,1,0,0,2,4,3,4,3,6.684124274877222
2037,29,No,Travel_Rarely,Sales,4,2,Other,2038,Female,2,Healthcare Representative,Married,65400,1,22,0,10,2,10,1,2,2,4,2,1,4,10.431641008478334
2038,38,No,Travel_Rarely,Research & Development,1,3,Medical,2039,Female,1,Human Resources,Married,38160,1,13,2,7,2,7,5,0,3,3,4,2,3,6.050731816153333
2039,28,No,Travel_Frequently,Sales,6,4,Life Sciences,2040,Male,1,Manager,Divorced,52530,1,15,0,3,2,3,0,2,3,3,3,3,3,10.508174921909722
2040,18,Yes,Non-Travel,Research & Development,2,4,Medical,2041,Male,3,Laboratory Technician,Single,109650,1,18,0,0,5,0,0,0,3,3,3,4,3,6.4010597947344445
2041,33,Yes,Travel_Rarely,Research & Development,3,2,Life Sciences,2042,Male,1,Sales Executive,Single,49360,0,14,0,6,2,5,0,3,1,1,3,2,3,8.853186077643889
2042,41,No,Travel_Rarely,Research & Development,4,2,Medical,2043,Male,2,Research Scientist,Married,25430,3,12,0,6,3,1,0,0,2,4,3,3,3,7.6159805890225
2043,31,Yes,Travel_Frequently,Sales,10,3,Technical Degree,2044,Female,1,Research Director,Married,53040,1,17,0,2,3,2,2,2,3,3,2,4,3,6.832245649263611
2044,37,No,Travel_Rarely,Research & Development,23,3,Life Sciences,2045,Male,3,Manufacturing Director,Divorced,166590,7,16,1,9,2,6,1,3,3,4,3,3,3,7.864232485497499
2045,27,No,Travel_Rarely,Research & Development,6,2,Medical,2046,Female,1,Healthcare Representative,Married,42600,1,11,2,4,2,4,2,2,4,3,3,3,3,6.8621062025880555
2046,34,No,Travel_Rarely,Sales,1,1,Marketing,2047,Female,2,Laboratory Technician,Married,24760,1,19,0,6,2,6,1,3,2,3,2,3,3,6.751685631414444
2047,35,No,Travel_Rarely,Research & Development,6,3,Life Sciences,2048,Female,3,Laboratory Technician,Single,31020,1,13,1,6,3,5,1,4,3,3,1,2,3,6.62479361892
2048,29,Yes,Travel_Rarely,Research & Development,6,3,Life Sciences,2049,Male,1,Sales Executive,Married,22440,1,12,3,11,5,11,3,10,4,1,1,1,3,6.634491298527222
2049,40,No,Travel_Frequently,Research & Development,2,4,Medical,2050,Male,4,Human Resources,Single,75960,9,11,0,20,0,18,2,13,2,3,2,1,3,6.435560017849167
2050,42,Yes,Travel_Frequently,Sales,2,4,Life Sciences,2051,Male,1,Laboratory Technician,Single,22850,0,16,0,22,3,21,13,14,3,1,2,1,3,7.814649709950833
2051,42,No,Travel_Rarely,Research & Development,1,2,Life Sciences,2052,Male,4,Laboratory Technician,Single,30340,7,21,1,9,3,6,1,5,2,1,4,2,4,7.136758143685833
2052,35,No,Travel_Rarely,Research & Development,5,3,Medical,2053,Male,1,Healthcare Representative,Married,57150,6,24,2,10,0,8,1,7,4,3,3,3,4,6.445033467201944
2053,24,No,Travel_Rarely,Sales,7,4,Life Sciences,2054,Female,1,Laboratory Technician,Single,25760,8,17,3,6,3,4,1,2,4,2,3,3,3,7.202641677822222
2054,28,Yes,Travel_Rarely,Research & Development,15,4,Life Sciences,2055,Male,2,Sales Executive,Married,41970,1,13,0,1,3,1,0,0,3,4,2,1,3,9.522832440874446
2055,26,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2056,Male,2,Sales Representative,Married,143360,1,21,1,8,3,8,0,7,1,4,3,3,4,6.982457608210556
2056,30,No,Travel_Rarely,Research & Development,7,2,Life Sciences,2057,Female,1,Manufacturing Director,Married,34480,1,11,0,10,3,10,1,4,3,3,3,3,3,7.304530343596388
2057,40,No,Travel_Frequently,Research & Development,26,4,Life Sciences,2058,Male,2,Research Scientist,Married,194060,3,20,3,16,2,1,0,0,3,4,1,3,4,9.944697679607222
2058,35,No,Travel_Rarely,Research & Development,18,5,Medical,2059,Female,2,Research Scientist,Divorced,65380,2,16,1,15,3,7,6,4,3,2,4,3,3,6.750927041499167
2059,34,No,Travel_Frequently,Research & Development,6,2,Life Sciences,2060,Male,1,Research Director,Single,43060,0,11,0,14,2,13,4,9,4,1,3,3,3,7.186546184738889
2060,35,No,Travel_Frequently,Research & Development,3,3,Medical,2061,Female,2,Laboratory Technician,Married,22580,1,11,1,2,2,2,2,2,4,4,4,3,3,7.568842034805833
2061,43,Yes,Travel_Rarely,Sales,5,3,Marketing,2062,Female,3,Research Scientist,Single,45220,8,15,1,7,3,4,1,3,1,3,2,3,3,7.231155734047222
2062,32,No,Non-Travel,Research & Development,11,2,Other,2063,Female,2,Research Scientist,Divorced,44870,1,11,0,1,5,1,0,0,3,1,3,2,3,6.3567849174474995
2063,56,No,Travel_Rarely,Research & Development,3,2,Other,2064,Male,2,Healthcare Representative,Divorced,44490,4,15,0,28,3,5,4,2,4,1,3,1,3,6.079504685408056
2064,29,No,Travel_Rarely,Research & Development,26,1,Life Sciences,2065,Male,1,Laboratory Technician,Married,22180,1,24,1,10,1,10,0,8,2,4,3,3,4,7.025400490852222
2065,19,No,Travel_Rarely,Research & Development,23,4,Life Sciences,2066,Male,2,Laboratory Technician,Single,191970,1,12,0,1,2,1,0,0,3,1,3,3,3,6.927584783578611
2066,45,No,Travel_Rarely,Research & Development,22,3,Life Sciences,2067,Female,2,Sales Representative,Married,132120,4,13,0,7,4,3,0,2,1,3,2,3,3,8.264600624720833
2067,37,No,Travel_Rarely,Research & Development,14,4,Life Sciences,2068,Male,3,Research Scientist,Married,65770,1,13,0,14,1,14,3,11,4,4,2,1,3,6.174215751896389
2068,20,No,Travel_Rarely,Research & Development,6,3,Medical,2069,Male,5,Research Director,Single,83920,1,17,0,2,5,2,1,2,1,3,2,3,3,6.465988398036389
2069,44,Yes,Travel_Rarely,Human Resources,6,2,Human Resources,2070,Male,3,Sales Executive,Single,45580,1,13,1,6,2,6,0,2,3,3,3,1,3,10.176985720660277
2070,53,No,Travel_Rarely,Research & Development,6,4,Life Sciences,2071,Male,1,Research Director,Divorced,40310,3,12,1,26,3,7,4,7,4,3,3,2,3,5.4168797411869445
2071,29,No,Travel_Rarely,Research & Development,23,3,Medical,2072,Male,1,Sales Executive,Married,79690,0,14,0,6,3,5,1,3,2,4,2,3,3,8.327554663096667
2072,22,Yes,Travel_Frequently,Research & Development,22,4,Medical,2073,Male,1,Sales Representative,Married,26540,0,24,0,1,5,0,0,0,3,4,3,2,4,9.255489736724444
2073,46,No,Travel_Rarely,Research & Development,2,3,Life Sciences,2074,Male,2,Research Scientist,Married,165550,8,14,2,28,4,26,15,9,3,1,3,3,3,5.546657742079167
2074,44,No,Non-Travel,Research & Development,20,3,Life Sciences,2075,Male,1,Sales Representative,Single,45560,2,13,0,6,4,0,0,0,4,3,3,3,3,5.724021642123889
2075,33,No,Travel_Rarely,Research & Development,28,4,Life Sciences,2076,Female,1,Manager,Married,60910,1,15,0,5,6,5,1,4,2,3,3,1,3,7.714578313252778
2076,41,Yes,Non-Travel,Research & Development,12,3,Life Sciences,2077,Male,2,Sales Representative,Divorced,195660,6,16,0,5,2,1,0,0,1,1,1,4,3,6.940966086568333
2077,30,No,Travel_Rarely,Sales,20,3,Marketing,2078,Male,3,Sales Executive,Divorced,48100,8,18,0,8,3,4,0,3,3,1,3,2,3,6.976487059348333
2078,40,No,Travel_Frequently,Sales,9,3,Medical,2079,Male,1,Manufacturing Director,Married,45230,5,16,1,5,5,0,0,0,2,2,3,4,3,6.629573850959167
2079,50,No,Travel_Frequently,Research & Development,25,4,Life Sciences,2080,Female,2,Healthcare Representative,Married,32020,2,24,1,32,2,2,2,2,4,1,3,3,4,6.737426372155277
2080,28,No,Travel_Rarely,Research & Development,6,3,Technical Degree,2081,Male,2,Research Scientist,Married,23510,1,16,0,6,4,6,3,3,4,1,3,3,3,6.876318607764167
2081,46,No,Travel_Rarely,Research & Development,8,4,Other,2082,Male,3,Manager,Married,17020,5,21,0,25,2,4,0,3,4,2,3,3,4,7.041574074073889
2082,35,No,Travel_Rarely,Sales,4,4,Marketing,2083,Male,1,Laboratory Technician,Married,180410,3,20,1,15,3,7,1,7,3,1,3,2,4,8.344863900044444
2083,24,Yes,Travel_Rarely,Human Resources,28,4,Human Resources,2084,Male,3,Manufacturing Director,Married,28860,1,19,1,1,5,1,0,0,4,2,1,3,3,6.071384426594999
2084,33,No,Travel_Frequently,Research & Development,9,2,Medical,2085,Female,1,Sales Executive,Married,20970,1,14,2,10,5,10,0,1,2,3,2,2,3,5.4247568049975
2085,36,No,Travel_Rarely,Research & Development,9,2,Medical,2086,Male,2,Sales Executive,Divorced,119350,1,11,3,7,6,7,1,7,3,3,3,4,3,6.123829763498333
2086,30,No,Travel_Rarely,Sales,29,3,Marketing,2087,Male,1,Sales Executive,Divorced,25460,1,14,1,10,2,10,8,9,3,3,2,3,3,5.611991298527222
2087,44,No,Travel_Rarely,Research & Development,3,4,Medical,2088,Male,2,Research Scientist,Single,25640,1,12,3,20,3,20,13,17,4,4,3,1,3,7.472212182061389
2088,20,No,Travel_Rarely,Research & Development,18,4,Medical,2089,Male,1,Human Resources,Single,84120,1,13,0,2,2,2,2,2,3,4,3,2,3,6.188954707719723
2089,46,No,Travel_Rarely,Sales,9,1,Medical,2090,Female,1,Sales Executive,Divorced,141180,2,22,0,12,3,6,1,4,4,4,2,3,4,5.975911423471389
2090,42,No,Non-Travel,Research & Development,5,4,Medical,2091,Male,5,Sales Executive,Married,170460,7,11,0,10,3,4,0,3,4,1,4,2,3,7.38620705042389
2091,60,No,Travel_Rarely,Sales,2,2,Life Sciences,2092,Male,2,Sales Executive,Divorced,25640,0,14,1,12,3,11,1,9,2,4,3,3,3,8.280404953145835
2092,32,No,Travel_Frequently,Sales,10,3,Life Sciences,2093,Female,1,Sales Executive,Married,102660,1,11,0,2,3,2,2,2,3,2,3,3,3,7.0099609549308335
2093,32,No,Travel_Frequently,Research & Development,9,3,Life Sciences,2094,Female,2,Research Scientist,Single,50700,4,12,1,10,6,8,0,7,4,3,3,3,3,8.116000669343888
2094,36,No,Travel_Rarely,Sales,3,2,Marketing,2095,Male,4,Healthcare Representative,Divorced,178610,2,18,0,17,2,7,7,7,3,1,3,2,3,7.361794957608055
2095,33,No,Travel_Rarely,Sales,26,2,Marketing,2096,Male,1,Research Scientist,Married,42300,0,12,0,15,0,14,4,10,1,4,3,3,3,5.8666309683175
2096,40,No,Travel_Rarely,Research & Development,1,3,Medical,2097,Female,2,Research Scientist,Divorced,37800,7,12,0,7,2,5,1,3,2,2,4,1,3,6.839177822400555
2097,25,No,Travel_Rarely,Research & Development,6,2,Medical,2098,Female,1,Laboratory Technician,Single,27680,0,22,1,5,0,4,1,1,3,4,3,3,4,7.455620258812778
2098,30,No,Travel_Rarely,Sales,9,3,Marketing,2099,Female,1,Research Scientist,Married,90710,0,19,1,12,2,11,5,7,4,2,3,2,3,8.824550423917778
2099,42,No,Travel_Frequently,Human Resources,8,2,Medical,2100,Male,1,Sales Executive,Married,106480,3,13,1,20,1,1,0,0,1,1,3,3,3,8.840982820169446
2100,35,No,Non-Travel,Research & Development,1,1,Life Sciences,2101,Male,2,Sales Executive,Married,136100,4,22,2,16,4,13,4,12,3,4,2,2,4,9.516292949575833
2101,27,No,Travel_Rarely,Research & Development,7,3,Life Sciences,2102,Male,3,Manufacturing Director,Married,34080,1,24,0,9,2,9,6,8,1,1,2,3,4,8.652973003123334
2102,54,No,Travel_Frequently,Research & Development,9,2,Medical,2103,Male,2,Sales Representative,Divorced,29830,7,14,1,33,2,5,1,4,4,3,1,2,3,6.0110408299863884
2103,44,No,Travel_Rarely,Human Resources,4,4,Life Sciences,2104,Male,5,Laboratory Technician,Married,76320,1,21,0,10,3,10,7,7,1,4,3,3,4,5.815953815260833
2104,19,Yes,Non-Travel,Sales,2,2,Other,2105,Male,3,Healthcare Representative,Single,98240,1,18,0,1,2,1,0,0,1,2,4,3,3,8.031205934850279
2105,29,No,Travel_Rarely,Research & Development,19,4,Life Sciences,2106,Male,1,Manufacturing Director,Divorced,99500,1,20,0,3,3,3,1,2,1,4,3,3,4,7.068854306113333
2106,54,No,Travel_Rarely,Research & Development,9,4,Life Sciences,2107,Male,2,Sales Executive,Married,20930,3,19,0,36,2,10,0,9,4,4,3,3,3,7.169859437750834
2107,31,No,Travel_Rarely,Research & Development,21,3,Life Sciences,2108,Male,2,Laboratory Technician,Married,99800,1,12,0,6,1,6,0,1,3,1,2,3,3,8.421539491298333
2108,31,No,Travel_Rarely,Sales,24,1,Marketing,2109,Female,1,Sales Executive,Single,38940,1,12,0,10,3,10,1,8,3,1,3,4,3,6.978775100401389
2109,59,No,Travel_Rarely,Research & Development,3,4,Technical Degree,2110,Male,1,Research Scientist,Single,40510,5,16,3,13,3,6,0,5,3,4,3,3,3,7.233622266845
2110,43,No,Travel_Rarely,Research & Development,11,2,Life Sciences,2111,Male,3,Laboratory Technician,Married,168350,3,17,1,25,3,8,0,7,3,4,3,3,3,6.263285363676666
2111,49,No,Travel_Rarely,Sales,14,4,Life Sciences,2112,Male,2,Research Scientist,Married,62300,2,14,0,23,2,1,0,0,1,3,4,2,3,6.231885319053889
2112,36,No,Travel_Frequently,Sales,5,2,Marketing,2113,Female,1,Laboratory Technician,Married,47170,1,19,1,12,3,11,0,7,3,2,2,3,3,5.802195448460278
2113,48,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2114,Female,2,Laboratory Technician,Single,132370,5,13,1,7,2,1,0,0,4,2,2,4,3,5.595016733600833
2114,27,No,Travel_Rarely,Research & Development,6,4,Life Sciences,2115,Male,2,Laboratory Technician,Divorced,37550,1,19,0,5,2,5,0,3,1,3,3,3,3,7.7444444444444445
2115,29,No,Travel_Rarely,Sales,17,4,Medical,2116,Male,1,Laboratory Technician,Divorced,65820,1,19,1,6,3,6,1,0,3,4,3,3,3,8.374997768853056
2116,48,No,Travel_Rarely,Sales,1,1,Marketing,2117,Male,2,Manufacturing Director,Single,74060,6,14,2,25,2,1,0,0,4,4,4,3,3,5.766482597054722
2117,29,No,Travel_Rarely,Research & Development,3,3,Technical Degree,2118,Female,2,Healthcare Representative,Divorced,48050,3,16,1,9,2,7,1,7,4,4,2,3,3,6.684812583667778
2118,34,No,Travel_Rarely,Sales,9,4,Medical,2119,Female,2,Laboratory Technician,Married,27410,0,15,1,2,3,1,0,0,3,3,2,3,3,5.783932396251666
2119,44,No,Travel_Rarely,Research & Development,4,3,Life Sciences,2120,Female,1,Laboratory Technician,Married,42620,7,18,0,26,2,22,3,10,2,2,3,3,3,6.460894689870556
2120,33,No,Travel_Rarely,Research & Development,8,2,Life Sciences,2121,Female,2,Research Scientist,Divorced,161840,0,13,1,10,2,9,0,8,4,3,3,4,3,10.937261267291111
2121,19,No,Travel_Rarely,Sales,2,4,Marketing,2122,Male,3,Laboratory Technician,Single,115570,1,22,0,1,0,1,0,1,2,4,3,3,4,10.464255912538889
2122,23,No,Travel_Rarely,Sales,2,3,Medical,2123,Male,3,Laboratory Technician,Married,18780,1,13,1,1,2,1,0,1,4,3,3,3,3,7.055689424363889
2123,25,Yes,Travel_Frequently,Research & Development,1,1,Life Sciences,2124,Male,1,Manufacturing Director,Single,109320,1,11,1,1,3,1,1,0,3,4,3,3,3,8.393314368585278
2124,26,No,Travel_Rarely,Human Resources,9,3,Life Sciences,2125,Male,2,Research Scientist,Single,68110,1,11,1,8,4,8,2,2,3,4,2,3,3,8.182728692547776
2125,45,Yes,Travel_Rarely,Human Resources,12,3,Human Resources,2126,Male,2,Laboratory Technician,Single,43060,2,11,2,26,3,24,1,11,1,2,3,3,3,9.752160865684722
2126,55,No,Non-Travel,Research & Development,27,3,Life Sciences,2127,Female,2,Manager,Divorced,48590,1,24,1,34,3,33,15,0,4,2,3,4,4,8.9682463186075
2127,21,Yes,Travel_Frequently,Research & Development,20,2,Medical,2128,Female,4,Research Scientist,Single,53370,1,14,1,2,2,2,2,2,1,3,1,3,3,7.308121374386388
2128,46,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2129,Male,1,Manufacturing Director,Married,23400,2,13,1,26,2,11,0,8,4,2,3,1,3,6.410168451583889
2129,34,No,Travel_Rarely,Sales,13,4,Medical,2130,Male,3,Sales Representative,Single,74910,0,14,1,4,3,3,0,2,3,1,3,2,3,8.479675368139167
2130,51,No,Travel_Frequently,Research & Development,14,3,Life Sciences,2131,Male,2,Research Director,Divorced,105270,4,14,0,31,3,29,11,10,4,2,2,3,3,10.298895582329166
2131,59,No,Travel_Rarely,Research & Development,4,2,Life Sciences,2132,Male,2,Research Scientist,Single,165950,6,21,1,25,2,9,5,4,4,4,2,3,4,6.449557117358056
2132,34,No,Travel_Frequently,Sales,14,4,Medical,2133,Female,3,Research Scientist,Divorced,88340,4,13,1,15,1,11,5,10,3,2,4,3,3,6.212379518072223
